Title,Description,Item Category,Price,Sku,Url,Images,Colors,Brand,Retailer
Composer Dual Power Recliner,"Movie nights will be forever changed with the Composer power recliner. The adjustable Easy View&trade; headrest allows a primo view of the TV no matter how far back you recline and the extended ottoman provides extra room to really stretch out. Ultra-cool lattice stitching elevates the look and ambient LED lighting completes the theater-style experience. So relax, kick off your shoes and enjoy the show.",Reclining Furniture,829.99,2150613,https://www.ashleyfurniture.com/p/composer_power_recliner/2150613.html?cgid=reclining-furniture,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-T217-811-OPEN?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/2150613-10x8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/AHS_Composer_2150613_PwrRecliner-AdjHeadrest_P2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-HEAD-ON-SW-QL-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-SIDE-OPEN-SW-QL-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-BACK-SW-QL-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-SIDE-LIGHT-SW-QL-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-DETAIL-A?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-DETAIL-B?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-DETAIL-C?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-HDREST?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/21506-13-DETAIL-A-QL?$AFHS-Grid-1X$",Gray,Signature Design by Ashley®,ashleyfurniture.com
HyllMont Dual Power Recliner,"The Hyllmont power recliner in weathered gray is proof of just how far recliners have come when it comes to form and function. Ultra cool and contemporary, this fully loaded power recliner makes it so easy to social distance and make home your haven. Dressed to impress with diamond stitching inspired by sports car interiors, this recliner is covered in a fabulous faux leather with pebbled effect for authenticity. High-tech advancements include a one-touch power control with Easy View&trade; adjustable headrest and USB plug-in. Hidden storage compartments in the armrests are a welcome touch.",Recliners,1099.99,9300313,https://www.ashleyfurniture.com/p/hyllmont_recliner/9300313.html?cgid=recliners,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-SET-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-ANGLE-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/AHS_Hyllmont_9300313_PwrRecliner-AdjHeadrest_P2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-HEAD-ON-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-ANGLE-ALT-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-ANGLE-ALT-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-SIDE-ALT-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-SIDE-ALT-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-BACK-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-SIDE-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/93003-13-OPEN-SET?$AFHS-Grid-1X$",Gray,Signature Design by Ashley®,ashleyfurniture.com
Warlin Dual Power Recliner,"With its decidedly contemporary styling, the Warlin power recliner has a sleek sensibility that seamlessly elevates your living room's style. Explore endless possibilities for comfort with its one-touch power control, zero-gravity reclining and adjustable headrests. A triple-tier back and chic black upholstery round out this simply stunning piece.",Recliners,1046.98,6110513,https://www.ashleyfurniture.com/p/warlin_power_recliner/6110513.html?cgid=recliners,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-CLSD?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-ANGLE-CLSD-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-ANGLE-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-SIDE-ALT-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-13-OPEN?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/61105-PWR-USB-DETAIL?$AFHS-Grid-1X$",Black,Signature Design by Ashley®,ashleyfurniture.com
Next-Gen Gaucho Dual Power Recliner,"Modern comfort never looked so good. Sporting sloped track arms, wide, generous cushions and bustle-back stitching for high-fashion flair, the Next-Gen Gaucho power recliner is the ultimate choice in comfortably cool, contemporary style. Indulging with a suede-like faux leather that emulates nubuck leather, the recliner&rsquo;s family- and pet-friendly upholstery is the stuff dreams are made of. Factor in the added perks of an Easy View&trade; power adjustable headrest and USB charging, and you&rsquo;ve got a power recliner that truly caters with style, comfort and convenience.",Recliners,999.99,5850413,https://www.ashleyfurniture.com/p/next-gen_gaucho_power_recliner/5850413.html?cgid=recliners,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-CLSD?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-ANGLE-CLSD-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-ANGLE-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-SIDE-ALT-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-13-OPEN?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-ADJ-HDREST?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-PWR-USB?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/58504-SWATCH-BODY-A-500?$AFHS-Grid-1X$",Putty,Signature Design by Ashley®,ashleyfurniture.com
Game Zone Dual Power Recliner,"If you&rsquo;re looking for the perfect seat for gaming, lounging or just relaxing, look no further than the indulgent comfort of the Game Zone power recliner. Sporting one-touch power controls, an Easy View&trade; power adjustable headrest, cup holders, storage and chargers, it has everything you need for binge-watching or power playing. Padded cushions with waterfall back design and pillow top arms offer plenty of support, while leather alternative upholstery is given tuck and roll styling for a well-edited aesthetic.",Recliners,979.99,3850113,https://www.ashleyfurniture.com/p/game_zone_power_recliner/3850113.html?cgid=recliners,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/3850113-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-13-CLSD-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-13-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-13-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/AHS_GameZone_3850113_PwrRecliner-AdjHeadrest_P2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-15-18-13-T904?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-13-OPEN?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-DETAIL-E?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-DETAIL-A?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/38501-DETAIL-B?$AFHS-Grid-1X$",Bark,Signature Design by Ashley®,ashleyfurniture.com
Texline Dual Power Recliner,"Truly putting high design into recline, the Texline recliner in gray leather match upholstery proves that just because you&rsquo;re a recliner doesn&rsquo;t mean you have to look like one. Deceptively beautiful, its ultra clean-lined aesthetic is as cool and contemporary as they come. The low-profile back has a super swank look. When you need more support for your head and neck, the press of a button engages the Easy View&trade; power adjustable headrest, designed to let you lean back and still have a primo view of the TV. To save space, the zero wall design requires minimal space between wall and chair back. Indulgent pillow top seating gives an added layer of comfort.",Recliners,1599.99,U5960313,https://www.ashleyfurniture.com/p/texline_power_recliner/U5960313.html?cgid=recliners,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-CLSD-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-ANGLE-CLSD-DWN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-ANGLE-CLSD-UP-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-ANGLE-OPEN-DWN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-ANGLE-OPEN-UP-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-HEAD-ON-CLSD-DWN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-HEAD-ON-CLSD-UP-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-SIDE-CLSD-DWN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-SIDE-OPEN-UP-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-BACK-CLSD-DWN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-BACK-CLSD-UP-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-OPEN-HDREST-UP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-OPEN-HDREST-DWN?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-13-OPEN-HDREST-MID?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U59603-SWATCH-BODY-A-500?$AFHS-Grid-1X$",Gray,Signature Design by Ashley®,ashleyfurniture.com
Jesolo Manual Reclining Sofa,"Rustic character comes forth in the dark gray Jesolo reclining sofa. Designer stitching adds a fashion-forward touch to the soft cushions. Faux suede fabric speaks to your knack for superior-quality materials. High back provides ample support as you get off your feet for a bit. With just one pull of tab, you&rsquo;ll be easing back into relaxation. Infinite levels of comfort await.",Reclining Furniture,749.99,8670588,https://www.ashleyfurniture.com/p/jesolo_reclining_sofa/8670588.html?cgid=reclining-furniture,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/86705-88-SET-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/86705-88-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/86705-88-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/86705-88-94-T343?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/86705-88-94-25-T048-AHS?$AFHS-Grid-1X$",Dark Gray,Signature Design by Ashley®,ashleyfurniture.com
Rowlett Triple Power Recliner,"Inspired by luxury automotive interiors, the Rowlett power recliner is just where you want to be when it&rsquo;s time to downshift for the day. Loaded with comfort and streamlined for high style, this decidedly modern power recliner in fashion-forward faux leather cradles you from head to toe. The one-touch power control puts comfort&mdash;and convenience&mdash;at your fingertips with features including an Easy View&trade; adjustable headrest, power lumbar support and zero draw USB plug-in for energy efficiency. And how&rsquo;s this for a nice surprise: hidden cup holders (with magnetic locking system) to maximize the minimalism of this sleek recliner.",Recliners,999.99,5920313,https://www.ashleyfurniture.com/p/rowlett_power_recliner/5920313.html?cgid=recliners,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-T217-811-CLSD-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-CLSD-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-OPEN-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-T217-811-OPEN?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-T217-811-OPEN-HDREST-FWD?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-LAY-FLAT-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-ADJ-HDREST-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-CUP-HLDR-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-13-PWR-USB-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59203-SWATCH-BODY-A-500?$AFHS-Grid-1X$",Fog,Signature Design by Ashley®,ashleyfurniture.com
Mitchiner Manual Reclining Sofa with Drop Down Table,"Your to-do list is complete, now it&rsquo;s time for ultimate relaxation. This double reclining sofa is plush in all the right places, and will support you longer than you can binge watch your favorite TV show. The neutral upholstery is ready for a patterned throw pillow and some of your time. The middle seat&rsquo;s back drops down into convenient table top with cup holders, the perfect resting spot for tablets and magazines.",Reclining Furniture,1059.99,7620489,https://www.ashleyfurniture.com/p/mitchiner_reclining_sofa_with_drop_down_table/7620489.html?cgid=reclining-furniture,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-SET?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-SW-ALT-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-OPEN-SW-ALT-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-SET-ALT?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-89-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-A?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-B?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-C?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-D?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-E?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-F?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-MOOD-G?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/7620489-Mitchiner-DIM?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/76204-SWATCH-BODY-A?$AFHS-Grid-1X$",Fog,Signature Design by Ashley®,ashleyfurniture.com
The Man-Den Triple Power Reclining Sofa,"Reserved for him and made for her, The Man-Den power reclining sofa in gray delivers all the comfort and style you could ask for. Inspired by sports car interiors, the leather match upholstery has a &ldquo;perforated automotive&rdquo; treatment for that much more appeal. Positioned at your fingertips, the advanced one-touch power control puts you in the driver&rsquo;s seat with everything from an Easy View&trade; power headrest and power lumbar support, to a USB port and wireless charging for your phone. Talk about fully loaded. The middle seat reveals a pull-down table with dimmable reading lights and cup holders. And with integrated cup holders and hidden storage compartments under the posh, padded armrests, this designer power reclining sofa makes the most of every inch of space.",Reclining Furniture,2599.99,U8530515,https://www.ashleyfurniture.com/p/the_man-den_power_reclining_sofa/U8530515.html?cgid=reclining-furniture,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U8530515-SET-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-CLSD-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-OPEN-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/AHS_TheManDen_U8530515_PwrRecSofa-AdjHeadrest_P2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-ARM-STORAGE-SW?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-CUP-HLDRS?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-DDT-LIGHT-SW?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-15-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U85305-SWATCH-BODY-A-500?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U8530515-The-Man-Den-DIM?$AFHS-Grid-1X$",Gray,Signature Design by Ashley®,ashleyfurniture.com
Strikefirst Power Reclining Sofa,"An exceptional winner in home fashion, the Strikefirst power reclining sofa shows us the beauty of today&rsquo;s best recliners. Bold diamond stitching on the back and seat invites you to sit and stay awhile. Real leather brings feel-good pleasure and exceptional wear, while a skillfully matched faux leather upholstery keeps luxury right on budget. Enjoy hidden cup holders and plenty of storage, as well as a drop-down table. When you want to get maximum relaxation, use the power adjustable headrest and extended ottoman for additional comfort. Each power control contains USB and wireless charging, plus a hidden cup holder. A zero gravity mechanism completes the luxurious design.",Reclining Furniture,2999.99,U1280715,https://www.ashleyfurniture.com/p/strikefirst_power_reclining_sofa/U1280715.html?cgid=reclining-furniture,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15-ANGLE-CLOSED-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15-ANGLE-OPEN-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-15-DDT-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-ADJ-HDREST?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-EXT-FTREST?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-PWR-CONTROL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-STITCH-DETAIL?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-STORAGE-ARM?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-USB-CHRG?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-WIRELESS-CHRG?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U12807-SWATCH-BODY-A-500?$AFHS-Grid-1X$",Nutmeg,Signature Design by Ashley®,ashleyfurniture.com
